Date,^KS11,^N225,^BVSP,^DJI,^FTSE,^RUT,NQ=F,^GSPC,^BSESN,^FCHI,^GDAXI,^HSI,^MXX,^STOXX50E,^STI,^TWII,^AXJO,^GSPTSE
2025-06-05,2812.050048828125,37554.48828125,136236.0,42319.73828125,8811.0,2097.35009765625,21582.25,5939.2998046875,81442.0390625,7790.27001953125,24323.580078125,23906.970703125,57777.48828125,5410.5498046875,3917.68994140625,21674.4296875,8538.900390625,26342.30078125
2025-06-06,2812.050048828125,37741.609375,136102.0,42762.87109375,8837.900390625,2132.25,21789.5,6000.35986328125,82188.9921875,7804.8701171875,24304.4609375,23792.5390625,58061.41015625,5430.169921875,3934.2900390625,21660.66015625,8515.7001953125,26429.099609375
2025-06-09,2855.77001953125,38088.5703125,135699.0,42761.76171875,8832.2998046875,2144.449951171875,21821.5,6005.8798828125,82445.2109375,7791.47021484375,24174.3203125,24181.4296875,57813.37890625,5430.169921875,3936.320068359375,21790.2890625,8515.7001953125,26375.80078125
2025-06-10,2871.85009765625,38211.51171875,136436.0,42866.87109375,8853.099609375,2156.409912109375,21962.5,6038.81005859375,82391.71875,7804.330078125,23987.560546875,24162.869140625,58098.51171875,5415.3798828125,3933.800048828125,22242.140625,8587.2001953125,26426.30078125
2025-06-11,2907.0400390625,38421.19140625,137128.0,42865.76953125,8864.400390625,2148.22998046875,21887.5,6022.240234375,82515.140625,7775.89990234375,23948.900390625,24366.939453125,57767.328125,5393.14990234375,3919.050048828125,22470.099609375,8592.099609375,26524.19921875
2025-06-12,2920.030029296875,38173.08984375,137800.0,42967.62109375,8884.900390625,2140.090087890625,21932.5,6045.259765625,81691.9765625,7765.10986328125,23771.44921875,24035.380859375,57829.73828125,5360.81982421875,3922.199951171875,22287.8203125,8565.099609375,26615.80078125
2025-06-13,2894.6201171875,37834.25,137213.0,42197.7890625,8850.599609375,2100.510009765625,21644.25,5976.97021484375,81118.6015625,7684.68017578125,23516.23046875,23892.560546875,57438.5703125,5290.47021484375,3911.419921875,22072.94921875,8547.400390625,26504.400390625
2025-06-16,2946.659912109375,38311.328125,139256.0,42515.08984375,8875.2001953125,2124.1298828125,21941.5,6033.10986328125,81796.1484375,7742.240234375,23699.119140625,24060.990234375,57046.8515625,5339.56982421875,3908.4599609375,22049.900390625,8548.400390625,26568.599609375
2025-06-17,2950.300048828125,38536.73828125,138840.0,42215.80078125,8834.0,2101.9599609375,21730.5,5982.72021484375,81583.296875,7683.72998046875,23434.650390625,23980.30078125,56676.8203125,5288.68017578125,3930.639892578125,22211.58984375,8541.2998046875,26541.400390625
2025-06-18,2972.18994140625,38885.1484375,138717.0,42171.66015625,8843.5,2112.9599609375,21720.25,5980.8701171875,81444.65625,7656.1201171875,23317.810546875,23710.689453125,56729.5703125,5266.91015625,3920.81005859375,22356.73046875,8531.2001953125,26559.900390625
2025-06-19,2977.739990234375,38488.33984375,138717.0,42171.66015625,8791.7998046875,2112.9599609375,21720.25,5980.8701171875,81361.8671875,7553.4501953125,23057.380859375,23237.740234375,56068.16015625,5197.02978515625,3894.179931640625,22003.5,8523.7001953125,26503.30078125
2025-06-20,3021.840087890625,38403.23046875,137116.0,42206.8203125,8774.7001953125,2109.27001953125,21889.890625,5967.83984375,82408.171875,7589.66015625,23350.55078125,23530.48046875,56264.69140625,5233.580078125,3883.429931640625,22045.740234375,8505.5,26497.599609375
2025-06-23,3014.469970703125,38354.08984375,136551.0,42581.78125,8758.0,2132.679931640625,22073.5,6025.169921875,81896.7890625,7537.56982421875,23269.009765625,23689.130859375,56080.05859375,5221.89990234375,3879.260009765625,21732.01953125,8474.900390625,26609.400390625
2025-06-24,3103.639892578125,38790.55859375,137165.0,43089.01953125,8759.0,2161.2099609375,22412.75,6092.18017578125,82055.109375,7615.990234375,23641.580078125,24177.0703125,56743.28125,5297.06982421875,3904.300048828125,22188.759765625,8555.5,26718.599609375
2025-06-25,3108.25,38942.0703125,135767.0,42982.4296875,8718.7998046875,2136.179931640625,22461.0,6092.16015625,82755.5078125,7558.16015625,23498.330078125,24474.669921875,56933.19140625,5252.009765625,3925.97998046875,22430.609375,8559.2001953125,26566.30078125
2025-06-26,3079.56005859375,39584.578125,137114.0,43386.83984375,8735.599609375,2172.110107421875,22669.25,6141.02001953125,83755.8671875,7557.31005859375,23649.30078125,24325.400390625,57474.19140625,5244.02978515625,3938.4599609375,22492.33984375,8550.7998046875,26752.0
2025-06-27,3055.93994140625,40150.7890625,136866.0,43819.26953125,8798.900390625,2172.530029296875,22751.5,6173.06982421875,84058.8984375,7691.5498046875,24033.220703125,24284.150390625,57391.51171875,5325.64013671875,3966.199951171875,22580.080078125,8514.2001953125,26692.30078125
2025-06-30,3071.699951171875,40487.390625,138855.0,44094.76953125,8761.0,2175.0400390625,22893.25,6204.9501953125,83606.4609375,7665.91015625,23909.609375,24072.279296875,57450.87890625,5303.240234375,3964.2900390625,22256.01953125,8542.2998046875,26857.099609375
2025-07-01,3089.64990234375,39986.328125,139549.0,44494.94140625,8785.2998046875,2197.5400390625,22692.75,6198.009765625,83697.2890625,7662.58984375,23673.2890625,24072.279296875,57813.8203125,5282.43017578125,3989.760009765625,22553.720703125,8541.099609375,26857.099609375
2025-07-02,3075.06005859375,39762.48046875,139051.0,44484.421875,8774.7001953125,2226.3798828125,22843.0,6227.419921875,83409.6875,7738.419921875,23790.109375,24221.41015625,58346.71875,5318.72021484375,4010.77001953125,22577.740234375,8597.7001953125,26869.69921875
2025-07-03,3116.27001953125,39785.8984375,140928.0,44828.53125,8823.2001953125,2249.0400390625,23062.5,6279.35009765625,83239.46875,7754.5498046875,23934.130859375,24069.939453125,57890.98828125,5343.14990234375,4019.570068359375,22712.970703125,8595.7998046875,27034.30078125
2025-07-04,3054.280029296875,39810.87890625,141478.0,44828.53125,8822.900390625,2249.0400390625,22906.75,6279.35009765625,83432.890625,7696.27001953125,23787.44921875,23916.060546875,57977.76171875,5288.81005859375,4013.6201171875,22547.5,8603.0,27050.900390625
2025-07-07,3059.469970703125,39587.6796875,139490.0,44406.359375,8806.5,2214.22998046875,22884.75,6229.97998046875,83442.5,7723.47021484375,24073.669921875,23887.830078125,57423.3984375,5341.5400390625,4031.860107421875,22428.720703125,8589.2998046875,27020.30078125
2025-07-08,3114.949951171875,39688.80859375,139303.0,44240.76171875,8854.2001953125,2228.739990234375,22896.75,6225.52001953125,83712.5078125,7766.7099609375,24206.91015625,24148.0703125,57183.3203125,5371.9501953125,4047.860107421875,22362.26953125,8590.7001953125,26903.599609375
2025-07-09,3133.739990234375,39821.28125,137481.0,44458.30078125,8867.0,2252.489990234375,23052.75,6263.259765625,83536.078125,7878.4599609375,24549.560546875,23892.3203125,56687.5390625,5445.64990234375,4057.820068359375,22527.009765625,8538.599609375,26972.30078125
2025-07-10,3183.22998046875,39646.359375,136743.0,44650.640625,8975.7001953125,2263.409912109375,23013.25,6280.4599609375,83190.28125,7902.25,24456.810546875,24028.369140625,56739.8984375,5438.27001953125,4075.699951171875,22693.25,8589.2001953125,27082.30078125
2025-07-11,3175.77001953125,39569.6796875,136187.0,44371.51171875,8941.099609375,2234.830078125,22959.0,6259.75,82500.46875,7829.2900390625,24255.310546875,24139.5703125,56593.6484375,5383.47998046875,4087.81005859375,22751.029296875,8580.099609375,27023.30078125
2025-07-14,3202.030029296875,39459.62109375,135299.0,44459.6484375,8998.099609375,2249.72998046875,23035.5,6268.56005859375,82253.4609375,7808.169921875,24160.640625,24203.3203125,56362.671875,5370.85009765625,4109.2099609375,22614.970703125,8570.400390625,27198.900390625
2025-07-15,3215.280029296875,39678.01953125,135250.0,44023.2890625,8938.2998046875,2205.050048828125,23056.75,6243.759765625,82570.90625,7766.2099609375,24060.2890625,24590.119140625,56482.91015625,5354.169921875,4119.81982421875,22835.939453125,8630.2998046875,27054.099609375
2025-07-16,3186.3798828125,39663.3984375,135511.0,44254.78125,8926.599609375,2226.989990234375,23076.5,6263.7001953125,82634.4765625,7722.08984375,24009.380859375,24517.759765625,56503.0390625,5298.06982421875,4132.25,23042.900390625,8561.7998046875,27153.0
2025-07-17,3192.2900390625,39901.19140625,135565.0,44484.48828125,8972.599609375,2253.679931640625,23251.0,6297.35986328125,82259.2421875,7822.0,24370.9296875,24498.94921875,56714.921875,5377.14990234375,4161.43017578125,23113.279296875,8639.0,27386.900390625
2025-07-18,3188.070068359375,39819.109375,133382.0,44342.19140625,8992.099609375,2240.010009765625,23224.25,6296.7900390625,81757.7265625,7822.669921875,24289.509765625,24825.66015625,56273.44921875,5359.22998046875,4189.5,23383.130859375,8757.2001953125,27314.0
2025-07-21,3210.81005859375,39819.109375,134167.0,44323.0703125,9013.0,2231.1298828125,23342.0,6305.60009765625,82200.34375,7798.22021484375,24307.80078125,24994.140625,55841.30078125,5342.97998046875,4207.1298828125,23340.560546875,8668.2001953125,27317.0
2025-07-22,3169.93994140625,39774.921875,134036.0,44502.44140625,9023.7998046875,2248.760009765625,23226.25,6309.6201171875,82186.8125,7744.41015625,24041.900390625,25130.029296875,55517.80859375,5290.47998046875,4208.259765625,22987.919921875,8677.2001953125,27364.400390625
2025-07-23,3183.77001953125,41171.3203125,135368.0,45010.2890625,9061.5,2283.1298828125,23310.75,6358.91015625,82726.640625,7850.43017578125,24240.8203125,25538.0703125,56478.8984375,5344.25,4231.27978515625,23318.669921875,8737.2001953125,27416.400390625
2025-07-24,3190.449951171875,41826.33984375,133808.0,44693.91015625,9138.400390625,2252.1298828125,23377.5,6363.35009765625,82184.171875,7818.27978515625,24295.9296875,25667.1796875,57035.8984375,5355.2001953125,4273.0498046875,23373.73046875,8709.400390625,27372.30078125
2025-07-25,3196.050048828125,41456.23046875,133524.0,44901.921875,9120.2998046875,2261.070068359375,23421.25,6388.64013671875,81463.09375,7834.580078125,24217.5,25388.349609375,57323.140625,5352.16015625,4261.06005859375,23364.380859375,8666.900390625,27494.400390625
2025-07-28,3209.52001953125,40998.26953125,132129.0,44837.55859375,9081.400390625,2256.72998046875,23491.25,6389.77001953125,80891.0234375,7800.8798828125,23970.359375,25562.130859375,57083.55859375,5337.580078125,4241.14013671875,23412.98046875,8697.7001953125,27405.400390625
2025-07-29,3230.570068359375,40674.55078125,132726.0,44632.98828125,9136.2998046875,2242.9599609375,23452.0,6370.85986328125,81337.953125,7857.35986328125,24217.369140625,25524.44921875,57820.78125,5379.2001953125,4229.41015625,23201.51953125,8704.599609375,27539.900390625
2025-07-30,3254.469970703125,40654.69921875,133990.0,44461.28125,9136.900390625,2232.39990234375,23480.5,6362.89990234375,81481.859375,7861.9599609375,24262.220703125,25176.9296875,57395.8515625,5393.18017578125,4219.41015625,23461.720703125,8756.400390625,27370.0
2025-07-31,3245.43994140625,41069.8203125,133071.0,44130.98046875,9132.7998046875,2211.64990234375,23365.0,6339.39013671875,81185.578125,7771.97021484375,24065.470703125,24773.330078125,57397.9296875,5319.919921875,4173.77001953125,23542.51953125,8742.7998046875,27259.80078125
2025-08-01,3119.409912109375,40799.6015625,132437.0,43588.578125,9068.599609375,2166.780029296875,22883.75,6238.009765625,80599.90625,7546.16015625,23425.970703125,24507.810546875,56900.0703125,5319.919921875,4153.830078125,23434.380859375,8662.0,27020.400390625
2025-08-04,3147.75,40290.69921875,132971.0,44173.640625,9128.2998046875,2212.300048828125,23296.5,6329.93994140625,81018.71875,7632.009765625,23757.689453125,24733.44921875,56650.26171875,5242.31982421875,4197.22998046875,23378.939453125,8663.7001953125,27020.400390625
2025-08-05,3198.0,40549.5390625,133151.0,44111.73828125,9142.7001953125,2225.669921875,23132.0,6299.18994140625,80710.25,7621.0400390625,23846.0703125,24902.529296875,57071.55859375,5249.58984375,4208.580078125,23660.58984375,8770.400390625,27570.099609375
2025-08-06,3198.139892578125,40794.859375,134538.0,44193.12109375,9164.2998046875,2221.2900390625,23422.75,6345.06005859375,80543.9921875,7635.02978515625,23924.359375,24910.630859375,57154.21875,5263.2900390625,4227.7001953125,23447.359375,8843.7001953125,27920.900390625
2025-08-07,3227.679931640625,41059.1484375,136528.0,43968.640625,9100.7998046875,2214.719970703125,23496.25,6340.0,80623.2578125,7709.31982421875,24192.5,25081.630859375,58260.87890625,5332.06982421875,4258.14990234375,24003.76953125,8831.400390625,27761.30078125
2025-08-08,3210.010009765625,41820.48046875,135913.0,44175.609375,9095.7001953125,2218.419921875,23713.75,6389.4501953125,79857.7890625,7743.0,24162.859375,24858.8203125,58070.171875,5347.740234375,4239.830078125,24021.259765625,8807.099609375,27758.69921875
2025-08-11,3206.77001953125,41820.48046875,135623.0,43975.08984375,9129.7001953125,2216.510009765625,23637.5,6373.4501953125,80604.078125,7698.52001953125,24081.33984375,24906.810546875,58342.87109375,5331.85009765625,4232.77978515625,24135.5,8844.7998046875,27775.19921875
2025-08-12,3189.909912109375,42718.171875,137914.0,44458.609375,9147.7998046875,2282.780029296875,23938.0,6445.759765625,80235.59375,7753.419921875,24024.779296875,24969.6796875,58675.0390625,5335.97021484375,4220.72021484375,24158.359375,8880.7998046875,27921.30078125
2025-08-13,3224.3701171875,43274.671875,136687.0,44922.26953125,9165.2001953125,2328.06005859375,23946.5,6466.580078125,80539.90625,7804.97021484375,24185.58984375,25613.669921875,58477.5703125,5388.25,4272.759765625,24370.01953125,8827.099609375,27993.400390625
2025-08-14,3225.659912109375,42649.26171875,136356.0,44911.26171875,9177.2001953125,2299.080078125,23930.5,6468.5400390625,80597.65625,7870.33984375,24377.5,25519.3203125,58167.26953125,5434.7001953125,4256.52001953125,24238.099609375,8873.7998046875,27916.0
2025-08-15,3225.659912109375,43378.30859375,136341.0,44946.12109375,9138.900390625,2286.52001953125,23804.0,6449.7998046875,80597.65625,7923.4501953125,24359.30078125,25270.0703125,58320.48046875,5448.60986328125,4230.52978515625,24334.48046875,8938.599609375,27905.5
2025-08-18,3177.280029296875,43714.30859375,137322.0,44911.8203125,9157.7001953125,2294.469970703125,23797.75,6449.14990234375,81273.75,7884.0498046875,24314.76953125,25176.849609375,58319.69921875,5434.64013671875,4187.3798828125,24482.51953125,8959.2998046875,27922.900390625
2025-08-19,3151.56005859375,43546.2890625,134432.0,44922.26953125,9189.2001953125,2276.610107421875,23469.5,6411.3701171875,81644.390625,7979.080078125,24423.0703125,25122.900390625,58462.7890625,5483.27978515625,4216.18994140625,24353.5,8896.2001953125,27823.900390625
2025-08-20,3130.090087890625,42888.55078125,134667.0,44938.30859375,9288.099609375,2269.35009765625,23324.0,6395.77978515625,81857.84375,7973.02978515625,24276.970703125,25165.939453125,58221.46875,5472.31982421875,4219.5400390625,23625.439453125,8918.0,27878.80078125
2025-08-21,3141.739990234375,42610.171875,134511.0,44785.5,9309.2001953125,2274.10009765625,23219.75,6370.169921875,82000.7109375,7938.2900390625,24293.33984375,25104.609375,58663.96875,5462.16015625,4230.89990234375,23962.130859375,9019.099609375,28055.400390625
2025-08-22,3168.72998046875,42633.2890625,137968.0,45631.73828125,9321.400390625,2361.949951171875,23569.75,6466.91015625,81306.8515625,7969.68994140625,24363.08984375,25339.140625,59225.48046875,5488.22998046875,4253.02001953125,23764.470703125,8967.400390625,28333.099609375
2025-08-25,3209.860107421875,42807.8203125,138025.0,45282.46875,9321.400390625,2339.169921875,23498.25,6439.31982421875,81635.90625,7843.0400390625,24273.119140625,25829.91015625,58492.12890625,5443.9599609375,4256.490234375,24277.380859375,8972.400390625,28169.900390625
2025-08-26,3179.360107421875,42394.3984375,137771.0,45418.0703125,9265.7998046875,2358.60009765625,23591.5,6465.93994140625,80786.5390625,7709.81005859375,24152.869140625,25524.919921875,58132.3984375,5383.68017578125,4243.7099609375,24305.099609375,8935.599609375,28339.900390625
2025-08-27,3187.159912109375,42520.26953125,139206.0,45565.23046875,9255.5,2373.800048828125,23628.75,6481.39990234375,80786.5390625,7743.93017578125,24046.2109375,25201.759765625,58647.51953125,5393.06982421875,4245.56982421875,24519.900390625,8960.5,28433.0
2025-08-28,3196.320068359375,42828.7890625,141049.0,45636.8984375,9216.7998046875,2378.409912109375,23769.0,6501.85986328125,80080.5703125,7762.60009765625,24039.919921875,24998.8203125,59151.6796875,5396.72998046875,4253.77978515625,24236.44921875,8980.0,28434.80078125
2025-08-29,3186.010009765625,42718.46875,141422.0,45544.87890625,9187.2998046875,2366.419921875,23461.75,6460.259765625,79809.6484375,7703.89990234375,23902.2109375,25077.619140625,58708.859375,5351.72998046875,4269.7001953125,24233.099609375,8973.099609375,28564.5
2025-09-01,3142.929931640625,42188.7890625,141125.0,45544.87890625,9196.2998046875,2366.419921875,23461.75,6460.259765625,80364.4921875,7707.89990234375,24037.330078125,25617.419921875,58865.03125,5367.080078125,4276.06982421875,24071.73046875,8927.7001953125,28564.5
2025-09-02,3172.35009765625,42310.48828125,140335.0,45295.80859375,9116.7001953125,2352.2099609375,23275.0,6415.5400390625,80157.8828125,7654.25,23487.330078125,25496.55078125,59747.87890625,5291.0400390625,4298.509765625,24016.779296875,8900.599609375,28615.599609375
2025-09-03,3184.419921875,41938.890625,139864.0,45271.23046875,9178.0,2349.969970703125,23448.75,6448.259765625,80567.7109375,7719.7099609375,23594.80078125,25343.4296875,59651.5703125,5325.009765625,4289.330078125,24100.30078125,8738.7998046875,28751.400390625
2025-09-04,3200.830078125,42580.26953125,140993.0,45621.2890625,9216.900390625,2379.610107421875,23668.0,6502.080078125,80718.0078125,7698.919921875,23770.330078125,25058.509765625,59867.62109375,5346.7099609375,4296.830078125,24179.849609375,8826.5,28915.900390625
2025-09-05,3205.1201171875,43018.75,142640.0,45400.859375,9208.2001953125,2391.050048828125,23684.0,6481.5,80710.7578125,7674.77978515625,23596.98046875,25417.98046875,60479.76171875,5318.14990234375,4307.080078125,24494.580078125,8871.2001953125,29050.599609375
2025-09-08,3219.590087890625,43643.80859375,141792.0,45514.94921875,9221.400390625,2394.889892578125,23799.75,6495.14990234375,80787.296875,7734.83984375,23807.130859375,25633.91015625,60649.76171875,5362.81005859375,4308.52001953125,24547.380859375,8849.599609375,29027.69921875
2025-09-09,3260.050048828125,43459.2890625,141618.0,45711.33984375,9242.5,2381.820068359375,23874.0,6512.60986328125,81101.3203125,7749.39013671875,23718.44921875,25938.130859375,60679.53125,5368.81982421875,4297.56982421875,24855.1796875,8803.5,29063.0
2025-09-10,3314.530029296875,43837.671875,142349.0,45490.921875,9225.400390625,2378.010009765625,23877.75,6532.0400390625,81425.1484375,7761.31982421875,23632.94921875,26200.259765625,60489.19140625,5361.47021484375,4346.4599609375,25192.58984375,8830.400390625,29179.400390625
2025-09-11,3344.199951171875,44372.5,143151.0,46108.0,9297.599609375,2421.530029296875,24017.75,6587.47021484375,81548.7265625,7823.52001953125,23703.650390625,26086.3203125,61553.578125,5386.77001953125,4355.81982421875,25215.7109375,8805.0,29407.900390625
2025-09-12,3395.5400390625,44768.12109375,142272.0,45834.21875,9283.2998046875,2397.06005859375,24113.25,6584.2900390625,81904.703125,7825.240234375,23698.150390625,26388.16015625,61798.94140625,5390.7099609375,4344.240234375,25474.640625,8864.900390625,29283.80078125
2025-09-15,3407.31005859375,44768.12109375,143547.0,45883.44921875,9277.0,2405.1298828125,24309.25,6615.27978515625,81785.7421875,7896.93017578125,23748.859375,26446.560546875,62102.12890625,5440.39990234375,4338.419921875,25357.16015625,8853.0,29431.0
2025-09-16,3449.6201171875,44902.26953125,144062.0,45757.8984375,9195.7001953125,2403.030029296875,24284.0,6606.759765625,82380.6875,7818.22021484375,23329.240234375,26438.509765625,62102.12890625,5372.31005859375,4337.740234375,25629.640625,8877.7001953125,29315.19921875
2025-09-17,3413.39990234375,44790.37890625,145594.0,46018.3203125,9208.400390625,2407.340087890625,24222.5,6600.35009765625,82693.7109375,7786.97998046875,23359.1796875,26908.390625,61596.23046875,5369.7001953125,4323.77978515625,25438.25,8818.5,29321.69921875
2025-09-18,3461.300048828125,45303.4296875,145500.0,46142.421875,9228.099609375,2467.699951171875,24460.25,6631.9599609375,83013.9609375,7854.60986328125,23674.529296875,26544.849609375,61323.94921875,5456.669921875,4312.6201171875,25769.359375,8745.2001953125,29453.5
2025-09-19,3445.239990234375,45045.80859375,145865.0,46315.26953125,9216.7001953125,2448.77001953125,24568.0703125,6664.35986328125,82626.2265625,7853.58984375,23639.41015625,26545.099609375,61200.26953125,5458.419921875,4302.7099609375,25578.369140625,8773.5,29768.400390625
2025-09-22,3468.64990234375,45493.66015625,145109.0,46381.5390625,9226.7001953125,2463.340087890625,25003.0,6693.75,82159.96875,7830.10986328125,23527.05078125,26344.140625,62004.109375,5442.0498046875,4297.3701171875,25880.599609375,8810.900390625,29959.0
2025-09-23,3486.18994140625,45493.66015625,146425.0,46292.78125,9223.2998046875,2457.510009765625,24827.25,6656.919921875,82102.1015625,7872.02001953125,23611.330078125,26159.119140625,62368.19140625,5472.39013671875,4302.669921875,26247.369140625,8845.900390625,29815.599609375
2025-09-24,3472.139892578125,45630.30859375,146492.0,46121.28125,9250.400390625,2434.97998046875,24739.25,6637.97021484375,81715.6328125,7827.4501953125,23666.810546875,26518.650390625,61905.94921875,5464.56005859375,4290.39990234375,26196.73046875,8764.5,29757.0
2025-09-25,3471.110107421875,45754.9296875,145306.0,45947.3203125,9214.0,2411.0400390625,24629.25,6604.72021484375,81159.6796875,7795.419921875,23534.830078125,26484.6796875,61945.0390625,5444.89013671875,4273.85986328125,26023.849609375,8773.0,29732.0
2025-09-26,3386.050048828125,45354.98828125,145447.0,46247.2890625,9284.7998046875,2434.320068359375,24726.75,6643.7001953125,80426.4609375,7870.68017578125,23739.470703125,26128.19921875,62307.0703125,5499.7001953125,4265.97998046875,25580.3203125,8787.7001953125,29761.30078125
2025-09-29,3431.2099609375,45043.75,146337.0,46316.0703125,9299.7998046875,2435.25,24837.75,6661.2099609375,80364.9375,7880.8701171875,23745.060546875,26622.880859375,62610.12109375,5506.85009765625,4269.97998046875,25580.3203125,8862.7998046875,29971.900390625
2025-09-30,3424.60009765625,44932.62890625,146237.0,46397.890625,9350.400390625,2436.47998046875,24901.75,6688.4599609375,80267.6171875,7895.93994140625,23880.720703125,26855.560546875,62915.5703125,5529.9599609375,4300.16015625,25820.5390625,8848.7998046875,30022.80078125
2025-10-01,3455.830078125,44550.8515625,145517.0,46441.1015625,9446.400390625,2442.35009765625,25017.5,6711.2001953125,80983.3125,7966.9501953125,24113.619140625,26855.560546875,61929.71875,5581.2099609375,4323.1201171875,25982.91015625,8845.7001953125,30107.69921875
2025-10-02,3549.2099609375,44936.73046875,143950.0,46519.71875,9427.7001953125,2458.489990234375,25110.0,6715.35009765625,80983.3125,8056.6298828125,24422.560546875,27287.119140625,62220.30859375,5645.81005859375,4395.2099609375,26378.390625,8945.900390625,30160.599609375
2025-10-03,3549.2099609375,45769.5,144201.0,46758.28125,9491.2998046875,2476.179931640625,24992.0,6715.7900390625,81207.171875,8081.5400390625,24378.80078125,27140.919921875,61984.4296875,5651.7099609375,4411.9501953125,26761.060546875,8987.400390625,30471.69921875
