Date,^CNXAUTO,^CNXCONSUM,NIFTY_FIN_SERVICE.NS,^CNXPHARMA,^CNXSERVICE,^NSEBANK,^CNXIT,^CNXMEDIA,MOCAPITAL.NS,^NSEI,^CNXFMCG,MOTOUR.NS,^CNXMETAL,CPSEETF.NS,HDFCSML250.NS,^CNXMNC,^CNXREALTY,MODEFENCE.NS,^CNXCMDT,NIFTYMIDCAP150.NS,^CNXENERGY,HDFCPVTBAN.NS,^CRSLDX,^NSMIDCP,OILIETF.NS,^CNXINFRA,^CNXPSUBANK
2025-02-27,,,,20201.25,,48743.80078125,38946.6484375,,,22545.05078125,,,,77.70999908447266,142.66000366210938,,,57.7599983215332,,18176.849609375,,24.700000762939453,20315.55078125,58767.19921875,9.899999618530273,,
2025-02-28,,,,19813.5,,48344.69921875,37318.30078125,,,22124.69921875,,,,76.55999755859375,139.5500030517578,,,56.33000183105469,,17750.55078125,,24.610000610351562,19880.900390625,57063.05078125,9.739999771118164,,
2025-03-03,,,,19879.80078125,,48114.30078125,37614.44921875,,,22119.30078125,,,,76.83000183105469,138.44000244140625,,,57.119998931884766,,17778.55078125,,24.34000015258789,19896.94921875,57646.80078125,9.619999885559082,,
2025-03-04,,,,19820.650390625,,48245.19921875,37276.94921875,,,22082.650390625,,,,77.6500015258789,139.94000244140625,,,58.63999938964844,,17807.30078125,,24.360000610351562,19917.849609375,57966.8515625,9.65999984741211,,
2025-03-05,,,,20126.80078125,,48489.94921875,38072.30078125,,,22337.30078125,,,,80.11000061035156,143.80999755859375,,,60.150001525878906,,18240.150390625,,24.56999969482422,20256.5,59441.6484375,9.890000343322754,,
2025-03-06,,,,20423.349609375,,48627.69921875,38145.30078125,,,22544.69921875,,,,81.44999694824219,146.08999633789062,,,60.369998931884766,,18341.0,,24.649999618530273,20447.099609375,60114.3515625,10.130000114440918,,
2025-03-07,,,,20378.30078125,,48497.5,37820.44921875,,,22552.5,,,,81.04000091552734,146.91000366210938,,,62.279998779296875,,18290.599609375,,24.520000457763672,20443.400390625,59852.55078125,10.180000305175781,,
2025-03-10,,,,20256.55078125,,48216.80078125,37644.3984375,,,22460.30078125,,,,80.25,144.05999755859375,,,61.779998779296875,,18031.099609375,,24.440000534057617,20266.5,58972.0,10.0,,
2025-03-11,,,,20332.099609375,,47853.94921875,37400.1015625,,,22497.900390625,,,,80.80999755859375,143.16000366210938,,,61.5,,18106.900390625,,24.149999618530273,20302.5,59274.1015625,10.140000343322754,,
2025-03-12,,,,20424.0,,48056.6484375,36310.6484375,,,22470.5,,,,80.9800033569336,142.77999877929688,,,61.459999084472656,,18014.25,,24.31999969482422,20264.349609375,59277.55078125,10.180000305175781,,
2025-03-13,,,,20386.849609375,,48060.3984375,36122.5,,,22397.19921875,,,,81.23999786376953,141.8699951171875,,,62.099998474121094,,17902.0,,24.270000457763672,20176.05078125,58976.1015625,10.100000381469727,,
2025-03-17,,,,20703.94921875,,48354.1484375,36137.19921875,,,22508.75,,,,81.62000274658203,142.25999450683594,,,62.16999816894531,,18037.25,,24.440000534057617,20288.30078125,59406.6015625,10.100000381469727,,
2025-03-18,,,,21041.30078125,,49314.5,36619.3515625,,,22834.30078125,,,,81.62000274658203,142.25999450683594,,,62.16999816894531,,18408.400390625,,24.440000534057617,20657.19921875,60971.3984375,10.100000381469727,,
2025-03-19,,,,21145.650390625,,49702.6015625,36223.5,,,22907.599609375,,,,84.44000244140625,148.9600067138672,,,66.54000091552734,,18844.400390625,,25.049999237060547,20864.5,61953.44921875,10.300000190734863,,
2025-03-20,,,,21340.599609375,,50062.8515625,36676.6484375,,,23190.650390625,,,,84.91999816894531,149.8300018310547,,,67.6500015258789,,18948.44921875,,25.110000610351562,21070.05078125,62309.3515625,10.449999809265137,,
2025-03-21,,,,21625.900390625,,50593.55078125,36702.80078125,,,23350.400390625,,,,86.41999816894531,152.97999572753906,,,68.47000122070312,,19203.30078125,,25.450000762939453,21273.900390625,62855.8515625,10.630000114440918,,
2025-03-24,,,,21771.150390625,,51704.94921875,37217.05078125,,,23658.349609375,,,,88.2699966430664,154.72000122070312,,,70.91000366210938,,19418.30078125,,26.18000030517578,21538.099609375,63638.3984375,10.779999732971191,,
2025-03-25,,,,21542.5,,51607.94921875,37706.8984375,,,23668.650390625,,,,87.44000244140625,152.5,,,69.55999755859375,,19228.349609375,,26.190000534057617,21437.75,62703.75,10.630000114440918,,
2025-03-26,,,,21360.599609375,,51209.0,37336.69921875,,,23486.849609375,,,,86.36000061035156,150.6699981689453,,,70.0199966430664,,19106.650390625,,25.959999084472656,21275.44921875,62460.80078125,10.5,,
2025-03-27,,,,21275.150390625,,51575.8515625,37548.30078125,,,23591.94921875,,,,87.2699966430664,152.3000030517578,,,69.91999816894531,,19175.400390625,,26.030000686645508,21407.94921875,63442.55078125,10.640000343322754,,
2025-03-28,,,,21137.44921875,,51564.8515625,36886.1484375,,,23519.349609375,,,,87.06999969482422,152.07000732421875,,,71.0,,19120.349609375,,26.1200008392334,21339.55078125,63043.19921875,10.630000114440918,,
2025-04-01,,,,20771.80078125,,50827.5,35980.6484375,,,23165.69921875,,,,86.38999938964844,151.0500030517578,,,69.72000122070312,,18931.400390625,,25.799999237060547,21070.75,62372.1015625,10.640000343322754,,
2025-04-02,,,,20952.849609375,,51348.05078125,36283.5,,,23332.349609375,,,,86.04000091552734,152.35000610351562,,,69.5999984741211,,19200.75,,25.860000610351562,21265.650390625,63087.1015625,10.65999984741211,,
2025-04-03,,,,21423.55078125,,51597.3515625,34757.25,,,23250.099609375,,,,87.26000213623047,153.3800048828125,,,71.06999969482422,,19238.400390625,,25.940000534057617,21243.400390625,63104.30078125,10.609999656677246,,
2025-04-04,,,,20560.0,,51502.69921875,33511.44921875,,,22904.44921875,,,,84.5199966430664,148.7100067138672,,,68.7699966430664,,18675.30078125,,25.93000030517578,20805.349609375,61468.69921875,10.229999542236328,,
2025-04-07,,,,19995.5,,49860.1015625,32668.80078125,,,22161.599609375,,,,82.0,144.1999969482422,,,66.8499984741211,,18005.099609375,,25.440000534057617,20105.69921875,59546.19921875,10.029999732971191,,
2025-04-08,,,,20377.900390625,,50511.0,33244.3984375,,,22535.849609375,,,,84.08999633789062,145.6699981689453,,,67.22000122070312,,18387.05078125,,26.09000015258789,20480.80078125,60807.55078125,10.149999618530273,,
2025-04-09,,,,19976.30078125,,50240.1484375,32517.349609375,,,22399.150390625,,,,83.55999755859375,144.36000061035156,,,67.08000183105469,,18272.75,,25.25,20356.75,60664.6015625,10.140000343322754,,
2025-04-11,,,,20461.900390625,,51002.3515625,32740.849609375,,,22828.55078125,,,,86.08999633789062,148.7100067138672,,,68.9800033569336,,18614.150390625,,25.639999389648438,20752.849609375,61473.55078125,10.359999656677246,,
2025-04-15,,,,20912.19921875,,52379.5,33275.30078125,,,23328.55078125,,,,87.38999938964844,153.1300048828125,,,71.91000366210938,,19178.5,,26.329999923706055,21279.400390625,63374.30078125,10.510000228881836,,
2025-04-16,,,,20874.30078125,,53117.75,33295.5,,,23437.19921875,,,,87.8499984741211,154.66000366210938,,,72.44000244140625,,19320.599609375,,26.790000915527344,21404.349609375,63798.55078125,10.640000343322754,,
2025-04-17,,,,21126.75,,54290.19921875,33372.3515625,,,23851.650390625,,,,88.5199966430664,155.16000366210938,,,72.38999938964844,,19433.44921875,,27.40999984741211,21681.55078125,64255.55078125,10.770000457763672,,
2025-04-21,,,,21351.05078125,,55304.5,34135.05078125,,,24125.55078125,,,,90.4000015258789,158.39999389648438,,,73.97000122070312,,19863.650390625,,27.979999542236328,22005.75,65406.19921875,11.029999732971191,,
2025-04-22,,,,21438.05078125,,55647.19921875,33941.05078125,,,24167.25,,,,89.79000091552734,159.19000244140625,,,74.69999694824219,,20032.30078125,,28.06999969482422,22085.150390625,65548.3984375,11.020000457763672,,
2025-04-23,,,,21738.94921875,,55370.05078125,35414.6484375,,,24328.94921875,,,,90.44000244140625,159.72000122070312,,,75.29000091552734,,20229.05078125,,27.889999389648438,22237.599609375,65999.6484375,11.029999732971191,,
2025-04-24,,,,21974.599609375,,55201.3984375,35307.1015625,,,24246.69921875,,,,90.12999725341797,159.11000061035156,,,74.88999938964844,,20194.400390625,,27.799999237060547,22180.650390625,65900.796875,11.020000457763672,,
2025-04-25,,,,21482.55078125,,54664.05078125,35562.25,,,24039.349609375,,,,88.22000122070312,155.7899932861328,,,73.06999969482422,,19694.849609375,,27.459999084472656,21848.150390625,64314.8984375,10.869999885559082,,
2025-04-28,,,,21908.099609375,,55432.80078125,35482.94921875,,,24328.5,,,,89.5,156.77000427246094,,,76.11000061035156,,19966.69921875,,27.829999923706055,22101.849609375,65043.44921875,11.210000038146973,,
2025-04-29,,,,21676.650390625,,55391.25,35920.3984375,,,24335.94921875,,,,89.16000366210938,157.1699981689453,,,79.91999816894531,,20009.05078125,,27.790000915527344,22112.400390625,64892.3515625,11.260000228881836,,
2025-04-30,,,,21772.44921875,,55087.1484375,35794.94921875,,,24334.19921875,,,,88.62999725341797,154.3699951171875,,,78.11000061035156,,19873.150390625,,27.690000534057617,22030.05078125,64508.8515625,11.239999771118164,,
2025-05-02,,,,21627.44921875,,55115.3515625,35891.8515625,,,24346.69921875,,,,87.83999633789062,153.97999572753906,,,77.12999725341797,,19738.099609375,,27.739999771118164,22006.0,64429.75,11.3100004196167,,
2025-05-05,,,,21775.75,,54919.5,35991.25,,,24461.150390625,,,,88.25,156.16000366210938,,,78.75,,20049.150390625,,27.520000457763672,22195.150390625,65406.8515625,11.539999961853027,,
2025-05-06,,,,21534.349609375,,54271.3984375,35869.19921875,,,24379.599609375,,,,86.87999725341797,152.67999267578125,,,76.83999633789062,,19646.19921875,,27.25,21956.599609375,63824.8984375,11.319999694824219,,
2025-05-07,,,,21462.44921875,,54610.8984375,35920.30078125,,,24414.400390625,,,,87.52999877929688,154.10000610351562,,,76.30999755859375,,19943.650390625,,27.399999618530273,22072.44921875,64134.3984375,11.350000381469727,,
2025-05-08,,,,21115.05078125,,54365.6484375,36002.44921875,,,24273.80078125,,,,86.52999877929688,152.1199951171875,,,75.62000274658203,,19591.80078125,,27.360000610351562,21843.05078125,62760.25,11.15999984741211,,
2025-05-09,,,,21071.75,,53595.25,35880.1015625,,,24008.0,,,,86.29000091552734,151.6199951171875,,,78.04000091552734,,19596.25,,27.059999465942383,21675.55078125,62527.0,11.100000381469727,,
2025-05-12,,,,21102.69921875,,55382.8515625,38282.55078125,,,24924.69921875,,,,89.36000061035156,157.67999267578125,,,78.4000015258789,,20331.5,,27.920000076293945,22511.400390625,65078.55078125,11.430000305175781,,
2025-05-13,,,,21359.75,,54940.8515625,37354.6015625,,,24578.349609375,,,,88.91999816894531,158.49000549316406,,,81.68000030517578,,20379.30078125,,27.770000457763672,22349.400390625,65065.80078125,11.359999656677246,,
2025-05-14,,,,21480.5,,54801.30078125,37853.55078125,,,24666.900390625,,,,90.01000213623047,161.0399932861328,,,84.31999969482422,,20637.900390625,,27.59000015258789,22499.5,65540.75,11.479999542236328,,
2025-05-15,,,,21650.650390625,,55355.6015625,38293.80078125,,,25062.099609375,,,,91.01000213623047,162.36000061035156,,,86.41999816894531,,20781.150390625,,27.889999389648438,22788.80078125,66226.546875,11.609999656677246,,
2025-05-16,,,,21633.19921875,,55354.8984375,37972.3515625,,,25019.80078125,,,,92.44000244140625,164.5399932861328,,,91.4000015258789,,20960.150390625,,27.959999084472656,22870.900390625,67078.953125,11.670000076293945,,
2025-05-19,,,,21740.44921875,,55420.69921875,37477.80078125,,,24945.44921875,,,,92.73999786376953,165.86000061035156,,,90.11000061035156,,20992.80078125,,27.979999542236328,22865.80078125,67405.796875,11.640000343322754,,
2025-05-20,,,,21456.150390625,,54877.3515625,37283.5,,,24683.900390625,,,,91.9000015258789,164.13999938964844,,,87.72000122070312,,20665.25,,27.649999618530273,22585.599609375,66165.5,11.539999961853027,,
2025-05-21,,,,21723.650390625,,55075.1015625,37540.1015625,,,24813.44921875,,,,92.91999816894531,165.02000427246094,,,91.06999969482422,,20828.75,,27.65999984741211,22730.650390625,66939.1015625,11.59000015258789,,
2025-05-22,,,,21521.75,,54941.30078125,37050.1484375,,,24609.69921875,,,,92.0999984741211,164.8300018310547,,,92.83000183105469,,20752.69921875,,27.690000534057617,22595.0,66716.8984375,11.460000038146973,,
2025-05-23,,,,21434.25,,55398.25,37403.55078125,,,24853.150390625,,,,92.68000030517578,166.1699981689453,,,92.77999877929688,,20874.400390625,,27.809999465942383,22781.05078125,67095.8984375,11.5600004196167,,
2025-05-26,,,,21501.80078125,,55572.0,37785.8984375,,,25001.150390625,,,,92.76000213623047,167.11000061035156,,,93.95999908447266,,20991.0,,27.899999618530273,22908.30078125,67372.296875,11.609999656677246,,
2025-05-27,,,,21524.94921875,,55352.80078125,37501.44921875,,,24826.19921875,,,,92.44999694824219,167.44000244140625,,,95.0999984741211,,21034.44921875,,27.860000610351562,22816.5,67190.75,11.550000190734863,,
2025-05-28,,,,21393.30078125,,55417.0,37465.75,,,24752.44921875,,,,92.33999633789062,168.0500030517578,,,95.80999755859375,,21044.400390625,,27.829999923706055,22779.400390625,66996.203125,11.550000190734863,,
2025-05-29,,,,21589.349609375,,55546.05078125,37754.1484375,,,24833.599609375,,,,92.47000122070312,168.52999877929688,,,96.31999969482422,,21163.150390625,,27.920000076293945,22861.349609375,67093.796875,11.5600004196167,,
2025-05-30,,,,21442.05078125,,55749.69921875,37321.75,,,24750.69921875,,,,91.55999755859375,168.99000549316406,,,95.08000183105469,,21125.55078125,,27.950000762939453,22801.94921875,66761.296875,11.470000267028809,,
2025-06-02,,,,21394.099609375,,55903.3984375,37061.8515625,,,24716.599609375,,,,91.80000305175781,170.3699951171875,,,95.3499984741211,,21240.80078125,,27.899999618530273,22834.5,67039.796875,11.470000267028809,,
2025-06-03,,,,21354.19921875,,55599.94921875,36814.8984375,,,24542.5,,,,91.02999877929688,170.72999572753906,,,96.6500015258789,,21164.75,,27.75,22711.30078125,66671.796875,11.390000343322754,,
2025-06-04,,,,21371.69921875,,55676.8515625,36938.1015625,,,24620.19921875,,,,91.5199966430664,171.60000610351562,,,97.43000030517578,,21334.599609375,,27.600000381469727,22807.849609375,66866.6015625,11.460000038146973,,
2025-06-05,,,,21644.19921875,,55760.8515625,37107.94921875,,,24750.900390625,,,,92.41000366210938,172.6300048828125,,,99.5,,21476.44921875,,27.59000015258789,22934.5,67147.1015625,11.479999542236328,,
2025-06-06,,,,21684.400390625,,56578.3984375,37294.8515625,,,25003.05078125,,,,92.91999816894531,173.3699951171875,,,97.80000305175781,,21688.599609375,,28.110000610351562,23165.099609375,67992.8515625,11.520000457763672,,
2025-06-09,,,,21826.80078125,,56839.6015625,37669.19921875,,,25103.19921875,,,,93.80000305175781,175.72000122070312,,,97.52999877929688,,21908.349609375,,28.389999389648438,23330.55078125,68843.5,11.640000343322754,,
2025-06-10,,,,21948.0,,56629.1015625,38300.0,,,25104.25,,,,94.08999633789062,176.39999389648438,,,98.83000183105469,,21915.900390625,,28.389999389648438,23339.94921875,68922.546875,11.640000343322754,,
2025-06-11,,,,22057.150390625,,56459.75,38784.30078125,,,25141.400390625,,,,93.79000091552734,176.0500030517578,,,96.61000061035156,,21846.05078125,,28.260000228881836,23337.849609375,68771.8515625,11.8100004196167,,
2025-06-12,,,,22036.150390625,,56082.55078125,38460.30078125,,,24888.19921875,,,,92.4800033569336,174.0,,,94.87999725341797,,21509.650390625,,28.079999923706055,23046.44921875,67536.5,11.630000114440918,,
2025-06-13,,,,21985.150390625,,55527.3515625,38469.25,,,24718.599609375,,,,92.63999938964844,172.9600067138672,,,96.47000122070312,,21433.05078125,,27.809999465942383,22906.19921875,66979.046875,11.5600004196167,,
2025-06-16,,,,22039.44921875,,55944.8984375,39073.05078125,,,24946.5,,89.59429931640625,,93.81999969482422,174.08999633789062,,,96.91000366210938,,21594.44921875,,28.030000686645508,23095.05078125,67472.1484375,11.65999984741211,,
2025-06-17,,,,21622.80078125,,55714.1484375,39356.1015625,,,24853.400390625,,88.9761962890625,,93.33999633789062,172.8000030517578,,,97.79000091552734,,21460.94921875,,27.899999618530273,22981.5,66996.453125,11.569999694824219,,
2025-06-18,,,,21588.400390625,,55828.75,39030.8984375,,,24812.05078125,,88.91600036621094,,92.69000244140625,172.30999755859375,,,97.31999969482422,,21358.5,,28.030000686645508,22925.19921875,66788.703125,11.510000228881836,,
2025-06-19,,,,21441.849609375,,55577.44921875,38664.94921875,,,24793.25,,87.77059936523438,,92.04000091552734,169.2100067138672,,,95.70999908447266,,21022.94921875,,27.920000076293945,22763.5,65848.1484375,11.430000305175781,,
2025-06-20,,,,21613.0,,56252.8515625,38991.44921875,,,25112.400390625,,88.88629913330078,,93.5199966430664,170.24000549316406,,,97.33999633789062,,21285.44921875,,28.200000762939453,23041.099609375,66733.046875,11.529999732971191,,
2025-06-23,,,,21626.19921875,,56059.3515625,38414.1015625,,,24971.900390625,,89.3021011352539,,94.41999816894531,171.47999572753906,,,99.80999755859375,,21371.30078125,,28.15999984741211,23001.5,66780.5,11.550000190734863,,
2025-06-24,,,,21672.099609375,,56461.8984375,38417.94921875,,,25044.349609375,,90.4092025756836,,93.33999633789062,172.83999633789062,,,97.2699966430664,,21523.05078125,,28.43000030517578,23113.19921875,67349.3515625,11.529999732971191,,
2025-06-25,,,,21804.80078125,,56621.1484375,39046.30078125,,,25244.75,,91.7822036743164,,92.9800033569336,175.66000366210938,,,95.06999969482422,,21640.650390625,,28.389999389648438,23296.849609375,67669.3984375,11.59000015258789,,
2025-06-26,,,,21808.19921875,,57206.69921875,38996.25,,,25549.0,,92.27030181884766,,93.54000091552734,176.0,,,95.47000122070312,,21753.150390625,,28.68000030517578,23517.55078125,68295.1484375,11.770000457763672,,
2025-06-27,,,,21928.599609375,,57443.8984375,38822.94921875,,,25637.80078125,,92.55670166015625,,94.0199966430664,177.39999389648438,,,96.36000061035156,,21840.19921875,,28.850000381469727,23620.150390625,68712.3984375,11.90999984741211,,
2025-06-30,,,,22038.69921875,,57312.75,38950.0,,,25517.05078125,,92.8218002319336,,94.2300033569336,179.0399932861328,,,97.44000244140625,,21988.650390625,,28.6200008392334,23617.19921875,68998.203125,11.880000114440918,,
2025-07-01,,,,22041.25,,57459.44921875,38833.1484375,,,25541.80078125,,93.02020263671875,,94.20999908447266,178.4600067138672,,,97.80000305175781,,21951.05078125,,28.610000610351562,23615.44921875,68930.203125,11.930000305175781,,
2025-07-02,,,,22110.80078125,,56999.19921875,38879.1015625,,,25453.400390625,,92.87010192871094,,93.58000183105469,177.1699981689453,,,97.37999725341797,,21940.150390625,,28.420000076293945,23547.25,68729.796875,11.90999984741211,,
2025-07-03,,,,22204.25,,56791.94921875,38854.30078125,,,25405.30078125,,92.09130096435547,,93.70999908447266,178.25,,,97.05999755859375,,21977.25,,28.399999618530273,23521.849609375,68355.8515625,11.949999809265137,,
2025-07-04,,,,22384.599609375,,57031.8984375,39166.55078125,,,25461.0,,92.58869934082031,,93.91000366210938,178.17999267578125,,,97.91000366210938,,21973.150390625,,28.3799991607666,23562.44921875,68607.796875,12.069999694824219,,
2025-07-07,,,,22365.05078125,,56949.19921875,38866.94921875,,,25461.30078125,,92.05280303955078,,93.27999877929688,177.97999572753906,,,97.1500015258789,,21916.30078125,,28.3799991607666,23551.19921875,68725.796875,12.130000114440918,,
2025-07-08,,,,22165.900390625,,57256.30078125,38983.25,,,25522.5,,92.82240295410156,,94.1500015258789,177.3699951171875,,,96.93000030517578,,21886.150390625,,28.56999969482422,23572.55078125,68719.046875,12.149999618530273,,
2025-07-09,,,,22208.5,,57213.55078125,38680.8515625,,,25476.099609375,,93.34519958496094,,94.29000091552734,178.8699951171875,,,97.22000122070312,,21878.650390625,,28.559999465942383,23557.44921875,68678.1484375,12.0,,
2025-07-10,,,,22076.80078125,,56956.0,38376.6484375,,,25355.25,,93.443603515625,,93.69000244140625,178.72000122070312,,,95.2300033569336,,21818.349609375,,28.459999084472656,23471.400390625,68523.453125,11.979999542236328,,
2025-07-11,,,,22225.900390625,,56754.69921875,37693.25,,,25149.849609375,,92.6604995727539,,93.31999969482422,177.22999572753906,,,93.5199966430664,,21636.400390625,,28.469999313354492,23282.69921875,67965.546875,11.84000015258789,,
2025-07-14,,,,22410.349609375,,56765.3515625,37273.69921875,,,25082.30078125,,92.82820129394531,,93.4000015258789,178.97000122070312,,,92.4800033569336,,21773.900390625,,28.3799991607666,23309.05078125,68285.6484375,11.84000015258789,,
2025-07-15,,,,22665.69921875,,57006.6484375,37424.6015625,,,25195.80078125,,93.67759704589844,,93.58000183105469,180.6199951171875,,,93.12000274658203,,21974.900390625,,28.459999084472656,23449.150390625,68727.546875,11.899999618530273,,
2025-07-16,,,,22593.900390625,,57168.94921875,37660.75,,,25212.05078125,,94.22779846191406,,93.43000030517578,180.91000366210938,,,92.68000030517578,,21996.30078125,,28.389999389648438,23472.5,68870.546875,11.920000076293945,,
2025-07-17,,,,22680.349609375,,56828.80078125,37138.55078125,,,25111.44921875,,94.04620361328125,,93.31999969482422,181.3800048828125,,,91.7300033569336,,22006.25,,28.389999389648438,23419.69921875,68711.453125,11.930000305175781,,
2025-07-18,,,,22592.75,,56283.0,37141.8984375,,,24968.400390625,,94.18340301513672,,92.75,179.7899932861328,,,89.66999816894531,,21858.849609375,,27.969999313354492,23275.150390625,68225.1484375,11.880000114440918,,
2025-07-21,,,,22531.849609375,,56952.75,37031.75,,,25090.69921875,,94.09390258789062,,93.08999633789062,180.07000732421875,,,90.4000015258789,,21997.0,,28.280000686645508,23378.44921875,68503.1484375,11.75,,
2025-07-22,,,,22307.19921875,,56756.0,36858.8984375,,,25060.900390625,,93.42169952392578,,93.33000183105469,179.3699951171875,,,90.5199966430664,,21884.05078125,,28.280000686645508,23320.900390625,68253.8984375,11.699999809265137,,
2025-07-23,,,,22417.44921875,,57210.44921875,36951.5,,,25219.900390625,,93.18789672851562,,93.47000122070312,179.58999633789062,,,90.0199966430664,,21949.25,,28.399999618530273,23428.400390625,68363.0,11.779999732971191,,
2025-07-24,,,,22541.05078125,,57066.05078125,36135.80078125,,,25062.099609375,,92.90339660644531,,92.87000274658203,178.52999877929688,,,89.55999755859375,,21856.150390625,,28.309999465942383,23301.099609375,68207.296875,11.6899995803833,,
2025-07-25,,,,22662.69921875,,56528.8984375,35623.75,,,24837.0,,91.53140258789062,,91.22000122070312,175.0800018310547,,,87.83999633789062,,21501.599609375,,28.260000228881836,23014.80078125,67146.6484375,11.470000267028809,,
2025-07-28,,,,22761.150390625,,56084.8984375,35370.05078125,,,24680.900390625,,90.90850067138672,,90.83000183105469,172.91000366210938,,,86.11000061035156,,21314.849609375,,27.56999969482422,22846.94921875,66768.8984375,11.430000305175781,,
2025-07-29,,,,23072.44921875,,56222.0,35373.25,,,24821.099609375,,91.22309875488281,,91.22000122070312,174.3800048828125,,,85.80000305175781,,21501.0,,27.559999465942383,23007.349609375,67379.203125,11.5600004196167,,
2025-07-30,,,,23073.900390625,,56150.69921875,35481.69921875,,,24855.05078125,,90.94750213623047,,91.12999725341797,174.08999633789062,,,86.01000213623047,,21540.25,,27.559999465942383,23033.55078125,67435.1484375,11.539999961853027,,
2025-07-31,,,,22771.05078125,,55961.94921875,35301.6484375,,,24768.349609375,,91.20600128173828,,90.58000183105469,172.3000030517578,,,85.4000015258789,,21361.30078125,,27.510000228881836,22914.94921875,67096.1484375,11.380000114440918,,
2025-08-01,,,,22011.69921875,,55617.6015625,34649.6015625,,,24565.349609375,,90.33190155029297,,89.66000366210938,169.89999389648438,,,83.66999816894531,,21088.650390625,,27.290000915527344,22673.650390625,66192.796875,11.220000267028809,,
2025-08-04,,,,22153.80078125,,55619.3515625,35203.3515625,,,24722.75,,91.02330017089844,,90.08999633789062,171.47000122070312,,,85.80000305175781,,21329.400390625,,27.3799991607666,22860.400390625,66917.5,11.270000457763672,,
2025-08-05,,,,21970.150390625,,55360.25,35034.5,,,24649.55078125,,90.9259033203125,,90.11000061035156,170.8699951171875,,,86.5,,21288.849609375,,27.389999389648438,22798.5,66762.046875,11.180000305175781,,
2025-08-06,,,,21523.75,,55411.1484375,34426.25,,,24574.19921875,,90.63680267333984,,90.0199966430664,168.92999267578125,,,86.05000305175781,,21096.650390625,,27.290000915527344,22666.849609375,66181.3515625,11.149999618530273,,
2025-08-07,,,,21684.80078125,,55521.1484375,34726.80078125,,,24596.150390625,,90.41380310058594,,89.81999969482422,168.8800048828125,,,85.62999725341797,,21152.099609375,,27.239999771118164,22694.099609375,66338.1015625,11.140000343322754,,
2025-08-08,,,,21402.150390625,,55004.8984375,34398.5,,,24363.30078125,,89.28309631347656,,89.80999755859375,166.89999389648438,,,83.58000183105469,,20848.25,,26.979999542236328,22443.150390625,65514.69921875,11.119999885559082,,
2025-08-11,,,,21604.650390625,,55510.75,34544.6484375,,,24585.05078125,,90.0999984741211,,90.0199966430664,167.52000427246094,,,84.55000305175781,,20983.80078125,,27.190000534057617,22633.44921875,66283.953125,11.180000305175781,,
2025-08-12,,,,21753.5,,55043.69921875,34674.30078125,,,24487.400390625,,90.3198013305664,,90.30999755859375,167.4199981689453,,,83.70999908447266,,20935.19921875,,27.040000915527344,22568.599609375,66223.8984375,11.239999771118164,,
2025-08-13,,,,22130.30078125,,55181.44921875,34692.94921875,,,24619.349609375,,91.70860290527344,,91.08000183105469,168.63999938964844,,,85.98999786376953,,21067.30078125,,27.110000610351562,22698.099609375,66622.25,11.239999771118164,,
2025-08-14,,,,22151.849609375,,55341.8515625,34833.19921875,,,24631.30078125,,91.77850341796875,,90.5,168.05999755859375,,,85.83000183105469,,21017.05078125,,27.139999389648438,22680.25,66511.6015625,11.149999618530273,,
2025-08-18,,,,22141.150390625,,55734.8984375,34634.94921875,,,24876.94921875,,92.34010314941406,,90.58000183105469,170.2899932861328,,,85.88999938964844,,21267.05078125,,27.360000610351562,22931.5,67399.6015625,11.180000305175781,,
2025-08-19,,,,22066.75,,55865.1484375,34756.69921875,,,24980.650390625,,92.50849914550781,,90.30999755859375,171.42999267578125,,,84.9000015258789,,21466.849609375,,27.5,23066.599609375,67907.453125,11.350000381469727,,
2025-08-20,,,,21969.5,,55698.5,35690.05078125,,,25050.55078125,,94.19860076904297,,90.33999633789062,171.77000427246094,,,84.37000274658203,,21566.099609375,,27.440000534057617,23143.150390625,68164.296875,11.34000015258789,,
2025-08-21,,,,22177.69921875,,55755.44921875,35723.8984375,,,25083.75,,93.65699768066406,,89.97000122070312,171.63999938964844,,,84.62999725341797,,21476.19921875,,27.469999313354492,23137.150390625,67972.6484375,11.380000114440918,,
2025-08-22,,,,22265.0,,55149.3984375,35440.8515625,,,24870.099609375,,93.3677978515625,,89.56999969482422,171.3800048828125,,,84.81999969482422,,21438.19921875,,27.190000534057617,22991.30078125,67540.1015625,11.270000457763672,,
2025-08-25,,,,22362.80078125,,55139.30078125,36280.1015625,,,24967.75,,93.67849731445312,,89.63999938964844,171.7899932861328,,,84.5999984741211,,21432.30078125,,27.200000762939453,23052.0,67711.3515625,11.289999961853027,,
2025-08-26,,,,21990.0,,54450.44921875,36063.19921875,,,24712.05078125,,92.67179870605469,,88.55999755859375,168.77000427246094,,,82.66999816894531,,21119.30078125,,26.829999923706055,22768.650390625,66800.3515625,11.109999656677246,,
2025-08-28,,,,21808.349609375,,53820.3515625,35488.80078125,,,24500.900390625,,90.93890380859375,,87.87000274658203,166.97999572753906,,,81.33000183105469,,20864.75,,26.549999237060547,22541.650390625,65940.296875,11.0600004196167,,
2025-08-29,,,,21804.05078125,,53655.6484375,35181.25,,,24426.849609375,,90.10990142822266,,87.83000183105469,166.36000061035156,,,81.48999786376953,,20750.30078125,,26.559999465942383,22462.94921875,65745.75,10.949999809265137,,
